rank,ticker,tradability_score,binary_score,score_liq,pass_liq,score_stab,pass_stab,score_spread,pass_spread,score_range,pass_range,score_vol,pass_vol,median_dollar_vol,cv_dollar_vol,cs_spread,range_median,vol_median,flags
1095,FVCB,34.8,3,4.493464052287582,0,24.91830065359477,1,30.75980392156863,0,43.504901960784316,1,70.22058823529412,1,411240,1.0029,0.006574,0.0267,0.2444,LOW_LIQ|WIDE_SPREAD
1096,CAPL,34.5,3,6.209150326797386,0,22.467320261437905,1,37.091503267973856,0,26.633986928104576,1,79.90196078431373,1,520270,1.0562,0.005893,0.0211,0.1914,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL
1097,FSTR,34.3,3,8.006535947712418,0,38.15359477124183,1,18.627450980392158,0,57.393790849673195,1,49.50980392156863,1,602735,0.7959,0.008789,0.0336,0.3437,LOW_LIQ|WIDE_SPREAD
1098,DUOT,34.2,3,28.594771241830063,1,26.470588235294112,1,12.826797385620914,0,92.93300653594771,1,10.049019607843135,0,1808577,0.9807,0.010275,0.0687,0.7141,WIDE_SPREAD
1099,NGNE,34.1,3,41.830065359477125,1,29.084967320261434,1,1.715686274509809,0,95.09803921568627,1,2.941176470588236,0,2878631,0.9226,0.017845,0.0756,0.9447,WIDE_SPREAD
1100,PMTS,34.1,3,9.803921568627452,0,24.673202614379086,1,37.254901960784316,0,77.2875816993464,1,21.568627450980394,1,665897,1.0089,0.00588,0.0448,0.5312,LOW_LIQ|WIDE_SPREAD|FAT_TAIL
1101,LXEO,33.9,3,50.0,1,12.377450980392158,1,4.983660130718959,0,94.3218954248366,1,7.843137254901967,0,4006116,1.5215,0.014792,0.0733,0.7799,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1102,AVTX,33.8,3,45.1797385620915,1,18.627450980392158,1,1.225490196078427,0,96.81372549019608,1,7.107843137254899,0,3350228,1.1566,0.018797,0.0806,0.7914,WIDE_SPREAD|NO_SIGNAL
1103,LWLG,33.6,3,53.26797385620915,1,8.333333333333337,1,6.781045751633985,0,98.20261437908496,1,1.3071895424836555,0,4527925,1.9335,0.013393,0.0881,1.14,PENNY|WIDE_SPREAD
1104,SMHI,33.6,3,7.27124183006536,0,45.751633986928105,1,15.849673202614378,0,80.88235294117648,1,18.178104575163403,1,550996,0.7269,0.009432,0.0484,0.5691,LOW_LIQ|WIDE_SPREAD
1105,EIKN,33.5,3,54.003267973856204,1,11.029411764705888,1,0.08169934640522847,0,99.18300653594771,1,3.3496732026143783,0,4706579,1.6087,0.027058,0.1001,0.9259,WIDE_SPREAD
1106,MPLT,33.2,3,46.89542483660131,1,10.947712418300659,1,0.5718954248365993,0,96.65032679738562,1,10.784313725490192,0,3559937,1.6096,0.021686,0.0801,0.6911,WIDE_SPREAD|NO_SIGNAL
1107,LBRX,33.0,3,49.18300653594771,1,10.049019607843135,1,0.2450980392156854,0,93.99509803921569,1,11.683006535947715,0,3891930,1.6833,0.023278,0.0725,0.6696,WIDE_SPREAD
1108,IMRX,32.8,3,52.04248366013072,1,8.16993464052288,1,5.6372549019607865,0,94.68954248366013,1,3.26797385620915,0,4376217,1.9459,0.014247,0.0742,0.9285,WIDE_SPREAD|FAT_TAIL
1109,RCMT,32.5,3,13.562091503267974,0,22.303921568627448,1,14.379084967320265,0,65.890522875817,1,46.48692810457516,1,871723,1.0595,0.00987,0.0377,0.3617,LOW_LIQ|WIDE_SPREAD
1110,FLXS,32.4,3,14.869281045751634,0,31.33169934640523,1,18.4640522875817,0,69.73039215686273,1,27.450980392156865,1,975462,0.8795,0.008803,0.0397,0.4834,LOW_LIQ|WIDE_SPREAD
1111,AEXA,32.2,3,31.209150326797385,1,4.90196078431373,0,18.137254901960787,0,24.836601307189543,1,81.86274509803921,1,2013089,2.4699,0.008827,0.0205,0.1741,UNSTABLE_VOL|WIDE_SPREAD|NO_EDGE
1112,RSVR,32.2,3,4.57516339869281,0,20.01633986928104,1,33.251633986928105,0,41.01307189542484,1,61.9281045751634,1,415560,1.1199,0.006212,0.0259,0.2757,LOW_LIQ|WIDE_SPREAD
1113,PPIH,31.9,3,33.49673202614379,1,24.264705882352942,1,6.290849673202614,0,82.88398692810458,1,12.745098039215685,0,2157431,1.0204,0.013641,0.0509,0.6521,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1114,BRT,30.9,3,5.392156862745098,0,19.934640522875814,1,21.24183006535948,0,33.006535947712415,1,75.08169934640523,1,470343,1.1266,0.008186,0.0231,0.2208,LOW_LIQ|WIDE_SPREAD|NO_EDGE
1115,PXED,30.7,3,39.37908496732026,1,3.4313725490196068,0,4.820261437908502,0,84.72222222222221,1,20.996732026143793,1,2680055,2.7686,0.015028,0.0534,0.5356,UNSTABLE_VOL|WIDE_SPREAD
1116,AVBC,30.6,3,19.607843137254903,1,5.310457516339873,0,24.836601307189543,0,28.431372549019606,1,74.75490196078431,1,1209148,2.3533,0.00739,0.0218,0.2219,UNSTABLE_VOL|WIDE_SPREAD|NO_EDGE
1117,ARTNA,30.6,3,12.5,0,7.761437908496727,1,30.1062091503268,0,27.16503267973856,1,75.49019607843137,1,817405,1.9883,0.006672,0.0213,0.2189,LOW_LIQ|WIDE_SPREAD
1118,ESCA,30.5,3,1.8790849673202614,0,30.47385620915033,1,27.450980392156865,0,55.71895424836602,1,37.173202614379086,1,211768,0.8892,0.006984,0.0327,0.4158,LOW_LIQ|WIDE_SPREAD
1119,JBIO,30.4,3,34.885620915032675,1,12.826797385620914,1,1.8790849673202659,0,94.15849673202614,1,8.415032679738566,0,2243365,1.4731,0.017649,0.073,0.7549,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1120,FENC,30.4,3,9.477124183006536,0,23.774509803921575,1,6.944444444444442,0,80.80065359477125,1,30.9640522875817,1,662141,1.0375,0.01327,0.0483,0.4589,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1121,KFS,30.3,3,11.029411764705882,0,25.89869281045751,1,11.683006535947715,0,62.622549019607845,1,40.07352941176471,1,753684,0.9885,0.010804,0.0361,0.3973,LOW_LIQ|WIDE_SPREAD|FAT_TAIL
1122,TARA,30.2,3,32.1078431372549,1,15.849673202614378,1,6.8627450980392135,0,87.29575163398692,1,8.823529411764708,0,2074278,1.2881,0.013364,0.0576,0.7353,WIDE_SPREAD|FAT_TAIL
1123,DMAC,30.2,3,23.61111111111111,1,22.549019607843135,1,3.5130718954248352,0,88.80718954248366,1,12.581699346405228,0,1464880,1.0549,0.016041,0.0606,0.6561,WIDE_SPREAD
1124,LNKB,29.9,3,5.065359477124183,0,15.604575163398692,1,24.428104575163403,0,46.200980392156865,1,58.33333333333333,1,455354,1.2951,0.00745,0.0279,0.288,LOW_LIQ|WIDE_SPREAD
1125,CTNM,29.7,3,22.794117647058822,1,19.0359477124183,1,2.777777777777779,0,97.22222222222221,1,6.821895424836599,0,1433113,1.1447,0.016784,0.0826,0.7933,WIDE_SPREAD
1126,EGAN,29.6,3,20.669934640522875,1,13.725490196078427,1,15.931372549019606,0,81.78104575163398,1,15.931372549019606,0,1270322,1.4239,0.009405,0.0493,0.6028,WIDE_SPREAD|FAT_TAIL
1127,LIEN,29.1,3,3.022875816993464,0,15.19607843137255,1,16.25816993464052,0,40.849673202614376,1,70.09803921568627,1,321809,1.3152,0.009319,0.0258,0.2445,LOW_LIQ|WIDE_SPREAD|NO_EDGE
1128,VELO,28.8,3,32.35294117647059,1,11.601307189542487,1,0.0,0,100.0,1,0.0,0,2077909,1.5663,0.038045,0.1426,1.7439,GAPS|WIDE_SPREAD|BIG_GAPS|NO_SIGNAL|FAT_TAIL
1129,LTRX,28.0,3,22.30392156862745,1,9.80392156862745,1,9.477124183006536,0,85.86601307189542,1,12.336601307189543,0,1407522,1.7186,0.011801,0.0554,0.6611,WIDE_SPREAD
1130,FOSL,27.8,3,20.833333333333336,1,8.251633986928109,1,12.336601307189543,0,91.66666666666666,1,6.127450980392157,0,1274690,1.9336,0.010508,0.0667,0.8179,PENNY|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1131,IMMX,27.8,3,20.098039215686274,1,14.297385620915037,1,0.9803921568627416,0,97.50816993464052,1,6.209150326797386,0,1238426,1.3932,0.019452,0.0834,0.8176,WIDE_SPREAD
1132,ASYS,27.6,3,16.830065359477125,1,13.3578431372549,1,10.539215686274506,0,88.6437908496732,1,8.74183006535948,0,1062866,1.4507,0.01145,0.0603,0.7381,WIDE_SPREAD|FAT_TAIL
1133,SND,27.1,3,3.1862745098039214,0,16.911764705882348,1,8.905228758169937,0,79.49346405228758,1,27.20588235294118,1,328241,1.2344,0.01199,0.0466,0.4856,LOW_LIQ|PENNY|WIDE_SPREAD|FAT_TAIL
1134,CBIO,27.0,3,17.075163398692812,1,12.00980392156863,1,2.6960784313725505,0,93.79084967320262,1,9.558823529411764,0,1075175,1.5378,0.016803,0.0712,0.724,WIDE_SPREAD
1135,DSGN,26.9,3,15.931372549019606,1,14.460784313725494,1,3.3496732026143783,0,92.72875816993465,1,8.088235294117652,0,1025807,1.3883,0.01618,0.0686,0.7619,WIDE_SPREAD
1136,DIBS,26.9,3,3.9215686274509802,0,12.581699346405228,1,3.7581699346405206,0,81.04575163398692,1,33.00653594771242,1,378584,1.4912,0.015873,0.0485,0.4432,LOW_LIQ|WIDE_SPREAD|FAT_TAIL
1137,TWIN,26.8,3,5.637254901960785,0,11.683006535947715,1,10.702614379084963,0,76.30718954248366,1,29.575163398692805,1,477588,1.5475,0.011204,0.0437,0.4674,LOW_LIQ|WIDE_SPREAD|FAT_TAIL
1138,TENX,25.9,3,4.330065359477124,0,8.578431372549023,1,4.493464052287576,0,87.17320261437908,1,24.754901960784316,1,404250,1.906,0.015229,0.0573,0.5052,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1139,CPZ,51.1,2,14.54248366013072,0,90.52287581699346,1,45.1797385620915,0,14.910130718954248,0,90.44117647058823,1,918706,0.4744,0.0052,0.0127,0.0911,LOW_LIQ|WIDE_SPREAD|NO_EDGE|NO_SIGNAL
1140,ASST,48.6,2,96.48692810457517,1,5.555555555555558,0,40.68627450980392,0,99.91830065359477,1,0.16339869281045694,0,35262312,2.3163,0.005535,0.112,1.5557,UNSTABLE_VOL|WIDE_SPREAD|BIG_GAPS
1141,PHAT,44.4,2,77.61437908496733,1,6.8627450980392135,0,33.37418300653595,0,91.01307189542483,1,13.316993464052285,0,11089584,2.0694,0.006206,0.066,0.6426,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1142,WLKP,43.2,2,12.336601307189543,0,64.62418300653594,1,37.33660130718954,0,20.424836601307188,0,81.45424836601308,1,814680,0.6113,0.005874,0.0178,0.1807,LOW_LIQ|WIDE_SPREAD
1143,BCAR,42.4,2,13.398692810457517,0,1.9607843137254943,0,96.16013071895425,1,1.4705882352941175,0,99.10130718954248,1,867228,3.5378,0.000347,0.0017,0.0218,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1144,HFRO,42.4,2,10.702614379084967,0,54.493464052287585,1,45.58823529411765,0,20.13888888888889,0,80.9640522875817,1,725964,0.6626,0.00515,0.0176,0.1858,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1145,KOYN,41.3,2,1.3888888888888888,0,6.372549019607843,0,98.44771241830065,1,0.8169934640522877,0,99.34640522875817,1,167501,2.134,0.0,0.001,0.0184,LOW_LIQ|GAPS|UNSTABLE_VOL
1146,DNMX,41.3,2,0.7352941176470588,0,6.699346405228757,0,98.44771241830065,1,0.8169934640522877,0,99.59150326797386,1,65993,2.0804,0.0,0.001,0.0164,LOW_LIQ|GAPS|UNSTABLE_VOL
1147,GTEN,41.2,2,2.696078431372549,0,5.065359477124187,0,98.44771241830065,1,1.7973856209150325,0,97.79411764705883,1,278953,2.4113,0.0,0.002,0.0378,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1148,BDCI,41.0,2,1.0620915032679739,0,4.738562091503273,0,98.44771241830065,1,1.7973856209150325,0,98.8562091503268,1,126058,2.5572,0.0,0.002,0.0222,LOW_LIQ|GAPS|UNSTABLE_VOL
1149,EVOX,41.0,2,0.6535947712418301,0,5.228758169934644,0,98.44771241830065,1,0.8169934640522877,0,99.83660130718954,1,64000,2.3816,0.0,0.001,0.0138,LOW_LIQ|GAPS|UNSTABLE_VOL
1150,IPCX,40.9,2,2.5326797385620914,0,3.7581699346405206,0,98.44771241830065,1,1.7973856209150325,0,98.12091503267973,1,254750,2.7064,0.0,0.002,0.0292,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1151,GIG,40.9,2,2.450980392156863,0,3.1862745098039214,0,98.44771241830065,1,1.5522875816993464,0,98.93790849673204,1,253838,2.8828,0.0,0.0019,0.0221,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1152,GIW,40.9,2,1.2254901960784315,0,6.5359477124183,0,96.48692810457517,1,0.8169934640522877,0,99.67320261437908,1,149490,2.0921,0.000271,0.001,0.0161,LOW_LIQ|GAPS|UNSTABLE_VOL
1153,RDAG,40.8,2,1.4705882352941175,0,4.493464052287576,0,98.44771241830065,1,1.7973856209150325,0,97.7124183006536,1,172032,2.579,0.0,0.002,0.038,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1154,GPAC,40.8,2,0.8169934640522877,0,4.125816993464049,0,98.44771241830065,1,0.8169934640522877,0,99.75490196078431,1,70574,2.6557,0.0,0.001,0.0154,LOW_LIQ|GAPS|UNSTABLE_VOL
1155,WOLF,40.6,2,94.44444444444444,1,5.882352941176472,0,2.287581699346408,0,97.7124183006536,1,2.450980392156865,0,28747463,2.205,0.017404,0.084,0.9873,UNSTABLE_VOL|WIDE_SPREAD
1156,CAEP,40.6,2,6.61764705882353,0,1.3071895424836555,0,95.01633986928104,1,2.5735294117647056,0,97.38562091503267,1,530933,4.0806,0.000727,0.0039,0.0472,LOW_LIQ|UNSTABLE_VOL|NO_SIGNAL|FAT_TAIL
1157,APXT,40.6,2,1.715686274509804,0,3.3496732026143783,0,98.44771241830065,1,0.8169934640522877,0,98.77450980392157,1,198787,2.8403,0.0,0.001,0.0233,LOW_LIQ|GAPS|UNSTABLE_VOL|NO_SIGNAL
1158,DMAA,40.6,2,0.5718954248366013,0,3.5130718954248352,0,98.44771241830065,1,0.8169934640522877,0,99.4281045751634,1,48544,2.7336,0.0,0.001,0.0182,LOW_LIQ|GAPS|UNSTABLE_VOL
1159,CGCT,40.5,2,2.369281045751634,0,1.4705882352941124,0,98.44771241830065,1,0.8169934640522877,0,99.26470588235294,1,243184,3.8723,0.0,0.001,0.0189,LOW_LIQ|GAPS|UNSTABLE_VOL|NO_SIGNAL
1160,JACS,40.5,2,0.32679738562091504,0,4.656862745098033,0,98.44771241830065,1,0.24509803921568626,0,98.69281045751634,1,15095,2.5685,0.0,0.0004,0.025,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1161,ANSC,40.4,2,0.40849673202614384,0,3.104575163398693,0,98.44771241830065,1,0.32679738562091504,0,99.50980392156863,1,23387,2.8871,0.0,0.0009,0.0181,LOW_LIQ|GAPS|UNSTABLE_VOL
1162,KBON,40.3,2,0.8986928104575163,0,2.042483660130723,0,98.44771241830065,1,1.7973856209150325,0,98.32516339869281,1,91910,3.4989,0.0,0.002,0.0285,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1163,CCIX,40.2,2,4.248366013071895,0,2.8594771241830075,0,93.50490196078431,1,2.369281045751634,0,98.0392156862745,1,400360,2.903,0.001068,0.0038,0.0329,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1164,HVII,40.2,2,1.1437908496732025,0,2.1241830065359513,0,98.44771241830065,1,0.8169934640522877,0,98.61111111111111,1,132089,3.4957,0.0,0.001,0.0271,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1165,VHCP,40.2,2,0.16339869281045752,0,2.450980392156865,0,98.44771241830065,1,0.12254901960784313,0,99.91830065359477,1,495,3.2951,0.0,0.0,0.0036,LOW_LIQ|GAPS|UNSTABLE_VOL
1166,TLNC,40.1,2,0.24509803921568626,0,2.614379084967322,0,98.44771241830065,1,0.8169934640522877,0,98.20261437908496,1,12108,3.2003,0.0,0.001,0.0288,LOW_LIQ|GAPS|UNSTABLE_VOL
1167,CEPV,39.9,2,2.6143790849673203,0,0.6535947712418277,0,96.40522875816994,1,2.083333333333333,0,97.95751633986927,1,262654,5.2354,0.000272,0.0029,0.0339,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1168,TVA,39.8,2,7.026143790849673,0,2.3692810457516367,0,95.1797385620915,1,2.8594771241830066,0,91.58496732026144,1,546816,3.3257,0.000681,0.0056,0.083,LOW_LIQ|GAPS|UNSTABLE_VOL|FAT_TAIL
1169,CEPF,39.6,2,7.434640522875817,0,0.8986928104575131,0,89.37908496732027,1,2.7777777777777777,0,97.54901960784314,1,569520,5.0607,0.001417,0.0048,0.0438,LOW_LIQ|GAPS|UNSTABLE_VOL
1170,CAPR,38.9,2,89.05228758169935,1,2.2058823529411797,0,5.9640522875817,0,92.36111111111111,1,4.820261437908502,0,18742772,3.3624,0.014011,0.0679,0.8682,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1171,AIRO,38.1,2,75.0,1,7.189542483660127,0,8.333333333333337,0,94.77124183006535,1,5.065359477124187,0,9868539,2.0301,0.012376,0.0743,0.8523,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
1172,BETR,37.7,2,72.95751633986927,1,5.147058823529416,0,9.640522875816993,0,98.0392156862745,1,2.8594771241830075,0,8926425,2.3834,0.01177,0.0865,0.9457,UNSTABLE_VOL|WIDE_SPREAD
1173,MBX,37.3,2,78.10457516339869,1,5.4738562091503296,0,1.4705882352941124,0,96.97712418300654,1,4.575163398692805,0,11375979,2.3287,0.0182,0.0813,0.8723,UNSTABLE_VOL|WIDE_SPREAD
1174,OLMA,37.3,2,75.65359477124183,1,1.552287581699341,0,13.807189542483655,0,90.76797385620915,1,4.697712418300659,0,10120986,3.7825,0.010071,0.0653,0.8687,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1175,AMBQ,37.3,2,58.98692810457516,1,5.800653594771243,0,19.199346405228756,0,88.03104575163398,1,14.460784313725494,0,5453238,2.2334,0.008697,0.0593,0.6205,UNSTABLE_VOL|WIDE_SPREAD
1176,VOR,37.1,2,72.63071895424837,1,5.9640522875817,0,7.59803921568627,0,98.69281045751634,1,0.5718954248365993,0,8885295,2.202,0.012973,0.0933,1.3102,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1177,VIR,36.5,2,68.70915032679738,1,6.944444444444442,0,10.620915032679735,0,84.92647058823529,1,11.519607843137258,0,7665705,2.0607,0.011358,0.0535,0.6698,UNSTABLE_VOL|WIDE_SPREAD
1178,AIP,36.5,2,60.70261437908496,1,5.6372549019607865,0,18.790849673202615,0,86.27450980392157,1,11.192810457516345,0,5900842,2.314,0.008779,0.056,0.6797,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1179,ULH,35.9,2,13.23529411764706,0,49.01960784313726,1,22.058823529411764,0,84.55882352941177,1,10.620915032679735,0,844747,0.7076,0.007862,0.0533,0.6923,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL
1180,RAPP,35.8,2,65.44117647058823,1,3.0228758169934644,0,2.614379084967322,0,95.58823529411765,1,12.254901960784315,0,6866455,2.8911,0.016937,0.0765,0.6612,UNSTABLE_VOL|WIDE_SPREAD
1181,CRVS,35.2,2,62.173202614379086,1,0.4901960784313708,0,12.091503267973858,0,89.33823529411765,1,12.091503267973858,0,6150588,5.6349,0.010605,0.0616,0.6633,UNSTABLE_VOL|WIDE_SPREAD
1182,INBX,35.2,2,58.82352941176471,1,6.617647058823528,0,4.738562091503273,0,90.56372549019608,1,15.19607843137255,0,5438880,2.0904,0.015044,0.0646,0.6078,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
1183,RILY,34.7,2,49.591503267973856,1,6.045751633986929,0,17.279411764705888,0,95.99673202614379,1,4.697712418300659,0,3925490,2.1916,0.009081,0.0775,0.8687,UNSTABLE_VOL|WIDE_SPREAD
1184,GLUE,34.6,2,67.8921568627451,1,4.125816993464049,0,5.228758169934644,0,88.48039215686273,1,7.352941176470584,0,7478328,2.6557,0.014452,0.0598,0.7859,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
1185,SNDA,34.5,2,11.11111111111111,0,4.411764705882348,0,45.42483660130719,0,50.89869281045751,1,60.7843137254902,1,758291,2.5935,0.00516,0.0302,0.279,LOW_LIQ|UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1186,FDMT,33.5,2,55.80065359477124,1,7.271241830065356,0,7.271241830065356,0,91.66666666666666,1,5.4738562091503296,0,5036420,2.0285,0.013081,0.0667,0.8352,UNSTABLE_VOL|WIDE_SPREAD
1187,OMER,33.1,2,65.52287581699346,1,1.06209150326797,0,4.1666666666666625,0,87.82679738562092,1,6.985294117647056,0,6880580,4.6452,0.015596,0.059,0.7929,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1188,FULC,32.5,2,54.084967320261434,1,4.3300653594771195,0,3.4313725490196068,0,90.11437908496733,1,10.37581699346405,0,4726523,2.619,0.016167,0.0633,0.7013,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1189,LRMR,32.2,2,53.67647058823529,1,1.7973856209150374,0,5.4738562091503296,0,95.66993464052288,1,4.248366013071891,0,4595262,3.6341,0.01431,0.0768,0.879,UNSTABLE_VOL|PENNY|WIDE_SPREAD|FAT_TAIL
1190,EVMN,31.9,2,55.47385620915033,1,1.388888888888884,0,3.1862745098039214,0,98.36601307189542,1,0.9803921568627416,0,4975057,3.933,0.016236,0.0897,1.1808,UNSTABLE_VOL|WIDE_SPREAD
1191,KYTX,29.3,2,38.970588235294116,1,2.777777777777779,0,5.882352941176472,0,97.05882352941177,1,1.9607843137254943,0,2660293,2.9053,0.014055,0.0822,1.0362,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1192,BALY,28.5,2,15.196078431372548,0,18.4640522875817,1,3.0228758169934644,0,91.17647058823529,1,14.62418300653595,0,998434,1.1588,0.016502,0.0663,0.6191,LOW_LIQ|WIDE_SPREAD
1193,GSIT,28.2,2,35.86601307189542,1,0.40849673202614234,0,6.209150326797386,0,93.38235294117648,1,4.983660130718959,0,2313856,6.0217,0.013659,0.07,0.8524,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1194,ADV,28.1,2,9.967320261437909,0,25.571895424836597,1,4.411764705882348,0,96.16013071895425,1,4.1666666666666625,0,673997,0.9941,0.015347,0.0783,0.8851,LOW_LIQ|WIDE_SPREAD|FAT_TAIL
1195,ENTA,27.5,2,30.88235294117647,1,1.225490196078427,0,4.575163398692805,0,86.76470588235294,1,13.970588235294112,0,1966349,4.1321,0.015177,0.0567,0.6245,UNSTABLE_VOL|WIDE_SPREAD|FAT_TAIL
1196,ANRO,27.5,2,28.513071895424837,1,0.5718954248365993,0,6.699346405228757,0,95.22058823529412,1,6.290849673202614,0,1789256,5.3067,0.01341,0.0758,0.8104,UNSTABLE_VOL|WIDE_SPREAD
1197,STRO,26.9,2,13.153594771241831,0,16.421568627450977,1,2.1241830065359513,0,98.12091503267973,1,4.90196078431373,0,844493,1.2496,0.017549,0.0879,0.86,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1198,GLSI,26.5,2,12.418300653594772,0,3.26797385620915,0,7.516339869281041,0,90.68627450980392,1,18.709150326797385,1,816013,2.8495,0.013013,0.0652,0.5652,LOW_LIQ|UNSTABLE_VOL|WIDE_SPREAD
1199,FBRX,26.1,2,20.996732026143793,1,6.454248366013071,0,1.7973856209150374,0,98.93790849673204,1,2.2058823529411797,0,1283429,2.1172,0.017761,0.0943,0.9962,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
1200,LYEL,25.9,2,11.846405228758169,0,13.3578431372549,1,3.26797385620915,0,95.4656862745098,1,5.392156862745101,0,795888,1.4507,0.016224,0.0761,0.8364,LOW_LIQ|WIDE_SPREAD
1201,CIA,25.7,2,6.535947712418301,0,7.0261437908496704,0,9.885620915032678,0,84.92647058823529,1,20.01633986928104,1,529298,2.0485,0.011715,0.0535,0.5521,LOW_LIQ|UNSTABLE_VOL|WIDE_SPREAD
1202,SRZN,25.7,2,3.594771241830065,0,8.006535947712424,1,11.111111111111116,0,93.54575163398692,1,12.00980392156863,0,351002,1.9769,0.010962,0.0707,0.6642,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL
1203,CARL,25.6,2,16.094771241830067,1,7.516339869281041,0,5.555555555555558,0,88.6437908496732,1,10.29411764705882,0,1027038,2.0018,0.014261,0.0603,0.7057,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
1204,RJET,25.1,2,2.287581699346405,0,6.781045751633985,0,7.434640522875813,0,83.29248366013073,1,25.89869281045751,1,239187,2.0758,0.01303,0.0514,0.4973,LOW_LIQ|UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
1205,ZURA,25.0,2,20.179738562091504,1,1.6339869281045805,0,1.6339869281045805,0,95.79248366013073,1,5.800653594771243,0,1245459,3.6663,0.018122,0.077,0.8288,UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
1206,GYRE,25.0,2,8.660130718954248,0,9.313725490196079,1,10.29411764705882,0,83.12908496732027,1,13.56209150326797,0,628100,1.77,0.01153,0.0512,0.6275,LOW_LIQ|WIDE_SPREAD|FAT_TAIL
1207,AENT,24.6,2,1.9607843137254901,0,18.790849673202615,1,0.4901960784313708,0,97.87581699346404,1,4.044117647058821,0,215293,1.1524,0.021965,0.0857,0.886,LOW_LIQ|WIDE_SPREAD|NO_SIGNAL
1208,KELYB,24.6,2,0.08169934640522876,0,0.08169934640522847,0,98.44771241830065,1,0.12254901960784313,0,24.346405228758172,1,0,11.7564,0.0,0.0,0.51,LOW_LIQ|GAPS|UNSTABLE_VOL
1209,INNV,23.6,2,3.2679738562091507,0,10.130718954248364,1,4.656862745098033,0,92.23856209150327,1,7.516339869281041,0,329872,1.6794,0.015149,0.0675,0.781,LOW_LIQ|WIDE_SPREAD
1210,CLYM,25.0,1,14.624183006535949,0,4.248366013071891,0,4.084967320261434,0,96.56862745098039,1,5.228758169934644,0,922069,2.6498,0.015643,0.0799,0.8394,LOW_LIQ|UNSTABLE_VOL|PENNY|WIDE_SPREAD
1211,IRD,24.0,1,7.6797385620915035,0,6.209150326797386,0,1.552287581699341,0,91.66666666666666,1,13.0718954248366,0,587187,2.1737,0.018154,0.0667,0.6445,LOW_LIQ|UNSTABLE_VOL|PENNY|WIDE_SPREAD|NO_SIGNAL
1212,RLMD,23.7,1,14.460784313725492,0,0.7352941176470562,0,3.5947712418300637,0,99.10130718954248,1,0.8169934640522847,0,913778,5.0969,0.015966,0.096,1.2017,LOW_LIQ|UNSTABLE_VOL|PENNY|WIDE_SPREAD|FAT_TAIL
1213,ANNA,23.5,1,0.49019607843137253,0,0.16339869281045694,0,11.192810457516345,0,95.4656862745098,1,9.967320261437907,0,36791,8.2969,0.010954,0.0761,0.7145,LOW_LIQ|GAPS|UNSTABLE_VOL|PENNY|WIDE_SPREAD|BIG_GAPS
1214,ALOY,23.3,1,9.068627450980392,0,5.392156862745101,0,2.042483660130723,0,98.81535947712419,1,1.388888888888884,0,643351,2.334,0.017571,0.0942,1.0901,LOW_LIQ|UNSTABLE_VOL|WIDE_SPREAD|NO_SIGNAL
